Teff log(g) filter a1 a2 a3 a4
3600 5.5 U 2.806400886432508 -4.10386682302382 3.9014916483853983 -1.3410638208315713
3600 6.0 U 2.1192314743600376 -2.63191718313185 2.5417184498690855 -0.8805615924728775
3700 3.5 U 9.422695547708758 -19.06704998608033 17.864913419664024 -5.7578745683824835
3700 4.0 U 6.44084037930997 -12.560537652588357 12.113171312868007 -4.070359267851672
3700 4.5 U 5.011066984480234 -9.246742926710613 8.964121153716471 -3.074293357156414
3700 5.0 U 3.657309192574987 -6.117555816062823 5.905931199443947 -2.0362586545185275
3700 5.5 U 2.834452798949862 -4.249837852391757 4.080148042616953 -1.4085719788034456
3700 6.0 U 2.187033841945484 -2.812663989633028 2.7096113757286884 -0.9379233831384591
3800 3.5 U 8.903424952778453 -18.080684093902754 16.847315324715886 -5.296398425075608
3800 4.0 U 6.094008631986073 -12.056672743977009 11.690278030724128 -3.8659516218189625
3800 4.5 U 4.808097769142893 -8.993679988029722 8.819221727835757 -3.0155540876609215
3800 5.0 U 3.5831057575498595 -6.1026992713163475 5.9768139974184145 -2.0669694699231287
3800 5.5 U 2.8042119542441575 -4.27201262171006 4.150984408310307 -1.4387779883193315
3800 6.0 U 2.2195794468419994 -2.9341238590563035 2.8392885884672823 -0.9842919103720849
3900 3.5 U 8.975664123417438 -18.512801705266092 17.23082708152304 -5.331035469848342
3900 4.0 U 5.953750661818853 -11.970027603592795 11.590286705813192 -3.7455907808834534
3900 4.5 U 4.5877274178458745 -8.731326360210474 8.650616954786056 -2.929758847357815
3900 5.0 U 3.4334764374231677 -5.906322708757947 5.867503907688853 -2.0269001955293677
3900 5.5 U 2.743842697901592 -4.23786885437235 4.173375301844423 -1.4500661418041336
3900 6.0 U 2.2102553388628343 -2.975535942135923 2.9059828707718034 -1.0098732453464796
4000 3.5 U 8.134535700687312 -16.602201737539236 15.28801362107837 -4.577640254931348
4000 4.0 U 5.492871790699757 -11.095856344042916 10.68314601732931 -3.3229168061487253
4000 4.5 U 4.321076689837492 -8.302401248731261 8.249283955152594 -2.7291973498397377
4000 5.0 U 3.340703384600474 -5.867226412939963 5.9026965303748575 -2.0254002067319146
4000 5.5 U 2.6821576327811356 -4.206449710857208 4.205626761655818 -1.4621262736796388
4000 6.0 U 2.255506665934666 -3.173835096785718 3.1372276520968323 -1.092862981617332
4100 3.5 U 7.482245288077506 -15.199321262700021 13.979494663544333 -4.116091878069629
4100 4.0 U 5.21712150422673 -10.634560328599658 10.18302021991248 -3.051617667507789
4100 4.5 U 3.921103368430825 -7.6127116218122515 7.589434921133688 -2.414363889028147
4100 5.0 U 3.182801417935121 -5.684886253780961 5.782411545146112 -1.9510630640354736
4100 5.5 U 2.5955740490540853 -4.118367605352302 4.179180326355115 -1.4461982073191824
4100 6.0 U 2.2253665404601426 -3.1839693478514604 3.194883208090142 -1.1147740698964965
4200 3.5 U 7.058709106934465 -14.33292181455713 13.222589599063769 -3.8668044583841366
4200 4.0 U 4.9103403540840915 -9.983007311205487 9.48808145052915 -2.740768602604339
4200 4.5 U 3.731751505369258 -7.313394497952201 7.226510322603367 -2.1891223918732656
4200 5.0 U 2.935993916280154 -5.266735517921052 5.383532872675187 -1.752959957504923
4200 5.5 U 2.590111128653272 -4.294623000534121 4.414712759920482 -1.5127939162147004
4200 6.0 U 2.180240014654284 -3.1616737261519505 3.215781274666156 -1.11841928488651
4300 3.5 U 6.867009601600984 -13.98847539918504 12.974492886718767 -3.8028137019086707
4300 4.0 U 4.672730427444353 -9.458888182933435 8.982263098904104 -2.5532823856732376
4300 4.5 U 3.5347529126770687 -7.018875009888406 6.920765798572266 -2.0060282738714466
4300 5.0 U 2.6128693199378685 -4.699119579756243 4.832227766887177 -1.4817073416807602
4300 5.5 U 2.2799361055321903 -3.6567221990331276 3.8310401186260017 -1.273335078717608
4300 6.0 U 2.1500689615993207 -3.1851450704858704 3.281722610293654 -1.1319418897195046
4400 3.5 U 6.764587166332429 -13.845986606883198 12.927653123498978 -3.815591167426523
